series_name,index,target,pred,model,AE,SE,TUE,APE,Paradigm,Phase
co2_levels,29,317.22,317.59,DTR,0.3699999999999477,0.1368999999999613,,0.0011663829518944193,offline,train
co2_levels,30,317.1,317.36,DTR,0.2599999999999909,0.06759999999999527,,0.0008199306212550958,offline,train
co2_levels,31,316.85,316.85,DTR,0.0,0.0,,0.0,offline,train
co2_levels,32,316.89,317.22,DTR,0.3300000000000409,0.10890000000002702,,0.0010413708226830792,offline,train
co2_levels,33,316.96,316.93999999999994,DTR,0.020000000000038654,0.00040000000000154615,,6.309944472500838e-05,offline,train
co2_levels,34,316.84,317.00999999999993,DTR,0.16999999999995907,0.028899999999986086,,0.0005365484156039613,offline,train
co2_levels,35,317.05,316.97999999999996,DTR,0.07000000000005002,0.004900000000007003,,0.00022078536508452932,offline,train
co2_levels,36,317.25,317.09999999999997,DTR,0.1500000000000341,0.02250000000001023,,0.0004728132387707931,offline,train
co2_levels,37,317.16,317.29999999999995,DTR,0.13999999999992951,0.019599999999980265,,0.0004414175810314337,offline,train
co2_levels,38,317.73,317.3,DTR,0.4300000000000068,0.18490000000000587,,0.0013533503288956246,offline,train
co2_levels,39,317.61,317.78,DTR,0.16999999999995907,0.028899999999986086,,0.0005352476307419762,offline,train
co2_levels,40,317.89,317.75,DTR,0.13999999999998636,0.01959999999999618,,0.000440403913303301,offline,train
co2_levels,41,318.09,317.93999999999994,DTR,0.1500000000000341,0.02250000000001023,,0.0004715646515138298,offline,train
co2_levels,42,317.92,318.13999999999993,DTR,0.2199999999999136,0.04839999999996198,,0.0006919979869146754,offline,train
co2_levels,43,318.34,318.29,DTR,0.049999999999954525,0.0024999999999954525,,0.00015706477351245377,offline,train
co2_levels,44,318.0,317.97999999999996,DTR,0.020000000000038654,0.00040000000000154615,,6.289308176112784e-05,offline,train
co2_levels,45,317.78,318.14,DTR,0.36000000000001364,0.12960000000000982,,0.0011328592107747928,offline,train
co2_levels,46,317.89,317.91999999999996,DTR,0.029999999999972715,0.0008999999999983629,,9.437226713634501e-05,offline,train
co2_levels,47,317.89,317.93999999999994,DTR,0.049999999999954525,0.0024999999999954525,,0.00015728711189390835,offline,train
co2_levels,48,318.39,317.93999999999994,DTR,0.4500000000000455,0.20250000000004093,,0.0014133609723924918,offline,train
co2_levels,49,318.24,318.43999999999994,DTR,0.1999999999999318,0.03999999999997272,,0.0006284565108092376,offline,train
co2_levels,50,318.16,318.61,DTR,0.44999999999998863,0.20249999999998977,,0.0014143827005280005,offline,train
co2_levels,51,318.45,318.53000000000003,DTR,0.08000000000004093,0.006400000000006548,,0.0002512168315278409,offline,train
co2_levels,52,318.94,318.49999999999994,DTR,0.44000000000005457,0.193600000000048,,0.0013795698250456342,offline,train
co2_levels,53,318.71,318.98999999999995,DTR,0.2799999999999727,0.07839999999998472,,0.0008785416209092051,offline,train
co2_levels,54,319.18,319.08,DTR,0.10000000000002274,0.010000000000004547,,0.0003133028385237883,offline,train
co2_levels,55,318.46,319.22999999999996,DTR,0.7699999999999818,0.592899999999972,,0.002417886076744275,offline,train
co2_levels,56,318.59,318.59999999999997,DTR,0.009999999999990905,9.99999999998181e-05,,3.138830471763365e-05,offline,train
co2_levels,57,318.47,318.94999999999993,DTR,0.4799999999999045,0.23039999999990832,,0.001507206330266287,offline,train
co2_levels,58,318.69,318.61,DTR,0.07999999999998408,0.006399999999997454,,0.0002510276444192917,offline,train
co2_levels,59,318.41,318.73999999999995,DTR,0.32999999999992724,0.10889999999995198,,0.0010363996105647662,offline,train
co2_levels,60,318.57,318.55,DTR,0.01999999999998181,0.0003999999999992724,,6.278055058537153e-05,offline,train
co2_levels,61,319.05,318.61999999999995,DTR,0.43000000000006366,0.18490000000005474,,0.0013477511361857503,offline,train
co2_levels,62,319.38,319.09999999999997,DTR,0.28000000000002956,0.07840000000001655,,0.0008766986035444598,offline,train
co2_levels,63,319.31,319.42999999999995,DTR,0.1199999999999477,0.014399999999987449,,0.00037581034104772074,offline,train
co2_levels,64,319.07,319.68,DTR,0.6100000000000136,0.37210000000001664,,0.0019118061867302275,offline,train
co2_levels,65,319.07,319.44,DTR,0.37000000000000455,0.13690000000000335,,0.0011596201460494706,offline,train
co2_levels,66,319.16,319.11999999999995,DTR,0.04000000000007731,0.0016000000000061846,,0.00012532898859530424,offline,train
co2_levels,67,319.03,319.21,DTR,0.18000000000000682,0.032400000000002455,,0.0005642102623577935,offline,train
co2_levels,68,318.98,319.16999999999996,DTR,0.18999999999994088,0.03609999999997754,,0.0005956486300079657,offline,train
co2_levels,69,319.13,319.35,DTR,0.22000000000002728,0.048400000000012,,0.000689374236204767,offline,train
co2_levels,70,319.52,319.17999999999995,DTR,0.34000000000003183,0.11560000000002164,,0.0010640961442164242,offline,train
co2_levels,71,319.37,319.56999999999994,DTR,0.1999999999999318,0.03999999999997272,,0.000626232896013814,offline,train
co2_levels,72,319.41,319.51,DTR,0.0999999999999659,0.00999999999999318,,0.0003130772361540524,offline,train
co2_levels,73,319.46,319.46,DTR,0.0,0.0,,0.0,offline,train
co2_levels,74,319.37,319.50999999999993,DTR,0.13999999999992951,0.019599999999980265,,0.0004383630272095986,offline,train
co2_levels,75,319.73,319.74,DTR,0.009999999999990905,9.99999999998181e-05,,3.127638945357303e-05,offline,train
co2_levels,76,319.79,319.78,DTR,0.010000000000047748,0.00010000000000095497,,3.1270521279739044e-05,offline,train
co2_levels,77,320.03,319.84,DTR,0.18999999999999773,0.03609999999999913,,0.0005936943411555096,offline,train
co2_levels,78,319.67,320.0799999999999,DTR,0.4099999999999113,0.16809999999992728,,0.0012825726530481787,offline,train
co2_levels,79,319.93,320.04,DTR,0.11000000000001364,0.012100000000003,,0.00034382521176511626,offline,train
co2_levels,80,319.59,319.97999999999996,DTR,0.38999999999998636,0.15209999999998935,,0.0012203135267060496,offline,train
co2_levels,81,319.49,319.72999999999996,DTR,0.23999999999995225,0.05759999999997708,,0.0007511972205701344,offline,train
co2_levels,82,319.38,319.63,DTR,0.25,0.0625,,0.0007827666103074707,offline,train
co2_levels,83,319.79,319.75,DTR,0.040000000000020464,0.001600000000001637,,0.0001250820851184229,offline,train
co2_levels,84,319.59,319.84,DTR,0.25,0.0625,,0.0007822522607090336,offline,train
co2_levels,85,319.79,319.96,DTR,0.16999999999995907,0.028899999999986086,,0.0005315988617528974,offline,train
co2_levels,86,319.28,319.84,DTR,0.5600000000000023,0.31360000000000254,,0.0017539463793535528,offline,train
co2_levels,87,319.68,319.65,DTR,0.03000000000002956,0.0009000000000017735,,9.38438438439363e-05,offline,train
co2_levels,88,320.53,320.03999999999996,DTR,0.4900000000000091,0.24010000000000892,,0.0015287180607119744,offline,train
co2_levels,89,320.18,320.5799999999999,DTR,0.3999999999999204,0.15999999999993633,,0.0012492972702852158,offline,train
co2_levels,90,320.78,320.32,DTR,0.45999999999997954,0.21159999999998116,,0.001434004613753911,offline,train
co2_levels,91,320.37,320.8299999999999,DTR,0.4599999999999227,0.21159999999992887,,0.0014358398102191925,offline,train
