series_name,index,target,pred,model,AE,SE,TUE,APE,Paradigm,Phase
co2_levels,29,317.22,317.4608312183619,LSTM,0.24083121836184773,0.05799967573765198,,0.0007591930469763815,offline,train
co2_levels,30,317.1,317.2202821944654,LSTM,0.12028219446540334,0.014467806305413104,,0.0003793194401305687,offline,train
co2_levels,31,316.85,317.1304182805121,LSTM,0.2804182805120945,0.07863441204535972,,0.00088501903270347,offline,train
co2_levels,32,316.89,316.9869428932667,LSTM,0.09694289326671424,0.009397924554921548,,0.00030591969852855643,offline,train
co2_levels,33,316.96,316.97681139349936,LSTM,0.01681139349938121,0.0002826229513910368,,5.303947974312598e-05,offline,train
co2_levels,34,316.84,317.0783629333973,LSTM,0.23836293339729764,0.05681688801776455,,0.0007523132603121375,offline,train
co2_levels,35,317.05,317.04261813700197,LSTM,0.007381862998045108,5.449190132190751e-05,,2.3282961671802895e-05,offline,train
co2_levels,36,317.25,317.1966417461634,LSTM,0.053358253836620406,0.002847103252493216,,0.00016818992541093903,offline,train
co2_levels,37,317.16,317.3261365070939,LSTM,0.1661365070938814,0.027601338989355302,,0.000523825536303069,offline,train
co2_levels,38,317.73,317.26339139401915,LSTM,0.4666086059808663,0.21772359117540732,,0.0014685695589993588,offline,train
co2_levels,39,317.61,317.7216825089604,LSTM,0.1116825089603708,0.012472982807683303,,0.000351634107743367,offline,train
co2_levels,40,317.89,317.63963200211526,LSTM,0.2503679978847231,0.0626841343648047,,0.0007875931859596813,offline,train
co2_levels,41,318.09,317.9011819524318,LSTM,0.18881804756819065,0.03565225508746351,,0.0005935994453399688,offline,train
co2_levels,42,317.92,318.0872265195101,LSTM,0.16722651951010903,0.027964708827464876,,0.0005260018857263117,offline,train
co2_levels,43,318.34,317.9262201023102,LSTM,0.4137798976897784,0.1712138037321635,,0.0012998049182942088,offline,train
co2_levels,44,318.0,318.3316898179799,LSTM,0.3316898179799068,0.11001813535154371,,0.0010430497420751788,offline,train
