series_name,index,target,pred,model,AE,SE,TUE,APE,Paradigm,Phase
co2_levels,29,317.22,317.5178887433995,RF,0.2978887433994828,0.0887377034441229,,0.000939060410439073,offline,train
co2_levels,30,317.1,317.3044530988815,RF,0.20445309888145857,0.04180106964223148,,0.0006447590630131143,offline,train
co2_levels,31,316.85,317.0763804664923,RF,0.22638046649228727,0.0512481156092656,,0.0007144720419513563,offline,train
co2_levels,32,316.89,316.9815966112695,RF,0.09159661126949459,0.008389939196054902,,0.0002890486013111635,offline,train
co2_levels,33,316.96,316.9806168716368,RF,0.020616871636832457,0.0004250553960896266,,6.504565761241942e-05,offline,train
co2_levels,34,316.84,317.0190499353956,RF,0.1790499353956534,0.032058879365187656,,0.0005651115244150152,offline,train
co2_levels,35,317.05,316.9833714465068,RF,0.06662855349321717,0.004439364140598502,,0.0002101515644006219,offline,train
co2_levels,36,317.25,317.13044957887547,RF,0.1195504211245293,0.0142923031910523,,0.00037683347872192053,offline,train
co2_levels,37,317.16,317.3823749653326,RF,0.22237496533256262,0.04945062520665843,,0.0007011444234221295,offline,train
co2_levels,38,317.73,317.3415962083396,RF,0.38840379166043704,0.15085750537620418,,0.0012224334864836088,offline,train
co2_levels,39,317.61,317.6658958046325,RF,0.05589580463248467,0.0031243409755128946,,0.00017598880587035883,offline,train
co2_levels,40,317.89,317.75048098919973,RF,0.13951901080025664,0.01946555437468213,,0.00043889084526174666,offline,train
co2_levels,41,318.09,317.93113786078794,RF,0.15886213921203307,0.025237179275023374,,0.000499425128774979,offline,train
co2_levels,42,317.92,318.19272895909705,RF,0.2727289590970372,0.07438108513015339,,0.0008578540484934486,offline,train
co2_levels,43,318.34,318.1130173543908,RF,0.22698264560915504,0.05152112140773127,,0.0007130195564778384,offline,train
co2_levels,44,318.0,318.27693102632514,RF,0.2769310263251441,0.07669079334149766,,0.0008708522840413336,offline,train
co2_levels,45,317.78,318.14215378656115,RF,0.3621537865611799,0.13115536512060066,,0.0011396368133966264,offline,train
co2_levels,46,317.89,317.8640454346638,RF,0.025954565336178348,0.0006736394617899506,,8.164637244385904e-05,offline,train
co2_levels,47,317.89,317.99811080081605,RF,0.10811080081606406,0.011687945253090677,,0.00034008871249823543,offline,train
co2_levels,48,318.39,318.0289495979374,RF,0.361050402062574,0.13035739282954634,,0.001133987882981796,offline,train
co2_levels,49,318.24,318.3816819577503,RF,0.14168195775027925,0.020073777151951914,,0.00044520474406196345,offline,train
co2_levels,50,318.16,318.3774290982709,RF,0.21742909827088397,0.04727541277488972,,0.0006833954559683302,offline,train
co2_levels,51,318.45,318.3296587611436,RF,0.12034123885638337,0.014482013769489115,,0.00037789680909525316,offline,train
co2_levels,52,318.94,318.57561019755514,RF,0.36438980244486174,0.13277992812580536,,0.0011425026727436562,offline,train
co2_levels,53,318.71,319.001963093677,RF,0.2919630936769977,0.08524244806944332,,0.000916077605588145,offline,train
