series_name,index,target,pred,model,AE,SE,TUE,APE,Paradigm,Phase
co2_levels,29,317.22,317.5368239188297,SVR,0.31682391882969796,0.10037739554260704,,0.0009987513991226843,offline,train
co2_levels,30,317.1,317.2743514716645,SVR,0.1743514716644654,0.030398435671564885,,0.0005498311941484244,offline,train
co2_levels,31,316.85,317.0750040443552,SVR,0.22500404435515975,0.0506268199761787,,0.0007101279607232436,offline,train
co2_levels,32,316.89,316.9900176366293,SVR,0.10001763662933172,0.010003527636917038,,0.00031562257133179247,offline,train
co2_levels,33,316.96,316.9930295276376,SVR,0.033029527637609135,0.0010909496959635857,,0.00010420724267292131,offline,train
co2_levels,34,316.84,316.9764701396996,SVR,0.13647013969961108,0.018624099029631365,,0.0004307225719593836,offline,train
co2_levels,35,317.05,316.9499523070034,SVR,0.1000476929966112,0.010009540873944166,,0.0003155580917729418,offline,train
co2_levels,36,317.25,317.14993997243647,SVR,0.10006002756352927,0.010012009116014239,,0.00031539803802530897,offline,train
co2_levels,37,317.16,317.271183560243,SVR,0.11118356024297782,0.012361784068303877,,0.00035055984437816186,offline,train
co2_levels,38,317.73,317.3430182159959,SVR,0.38698178400409233,0.14975490115098997,,0.0012179579643221991,offline,train
co2_levels,39,317.61,317.7103152158347,SVR,0.10031521583471203,0.01006314252796486,,0.0003158440094288972,offline,train
co2_levels,40,317.89,317.7896848333271,SVR,0.10031516667288543,0.010063132664608782,,0.00031556565690297095,offline,train
co2_levels,41,318.09,317.98984959441617,SVR,0.10015040558380406,0.010030103738600452,,0.0003148492740538969,offline,train
co2_levels,42,317.92,318.15830077222773,SVR,0.23830077222771706,0.056787258044326286,,0.000749562066644807,offline,train
co2_levels,43,318.34,318.0789186401107,SVR,0.2610813598892605,0.06816347648162557,,0.0008201336931873486,offline,train
co2_levels,44,318.0,318.288707083468,SVR,0.28870708346801166,0.08335178004460546,,0.0009078839102767662,offline,train
co2_levels,45,317.78,318.10824302263103,SVR,0.32824302263105665,0.10774348190597237,,0.0010329253654448255,offline,train
co2_levels,46,317.89,317.82280953177246,SVR,0.06719046822752262,0.004514559020633726,,0.0002113638938863211,offline,train
co2_levels,47,317.89,317.99022486775857,SVR,0.10022486775858397,0.010045024117225644,,0.00031528159979421803,offline,train
co2_levels,48,318.39,318.0497646117842,SVR,0.34023538821577404,0.11576011939433847,,0.0010686120425131883,offline,train
co2_levels,49,318.24,318.3676183150519,SVR,0.12761831505190457,0.016286434336687174,,0.0004010128049645066,offline,train
co2_levels,50,318.16,318.4450406497372,SVR,0.2850406497371978,0.08124817200260387,,0.0008959034754123641,offline,train
co2_levels,51,318.45,318.28262346490703,SVR,0.1673765350929557,0.02801490449972343,,0.0005255975352267411,offline,train
co2_levels,52,318.94,318.6114390410628,SVR,0.32856095893720294,0.10795230373773436,,0.0010301654196312878,offline,train
co2_levels,53,318.71,318.9911362362312,SVR,0.28113623623124795,0.07903758332227205,,0.0008821067309819207,offline,train
co2_levels,54,319.18,318.83187418415514,SVR,0.3481258158448668,0.1211915836576541,,0.0010906880626758155,offline,train
co2_levels,55,318.46,319.11227514168985,SVR,0.65227514168987,0.42546286046653997,,0.0020482168614264586,offline,train
co2_levels,56,318.59,318.6213370954401,SVR,0.03133709544010799,0.0009820135506224369,,9.836183006405722e-05,offline,train
co2_levels,57,318.47,318.5702199492127,SVR,0.10021994921265787,0.010044038220187722,,0.00031469196223398707,offline,train
co2_levels,58,318.69,318.6084931005069,SVR,0.08150689949309253,0.006643374664977088,,0.00025575606229593815,offline,train
co2_levels,59,318.41,318.6869417734882,SVR,0.2769417734881472,0.07669674590276022,,0.0008697646854311962,offline,train
